Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2021-01-15 00:44:03;2021-01-15 08:51:05;90%;94%;;0;440;Normal;101.7;;32.2;29222.1;24059.5;1753.3;2021-01-15 05:45:00;2021-01-15 06:15:00;true;120.0;32.0;No weather;
2021-01-16 00:58:59;2021-01-16 09:07:49;87%;95%;;0;3588;Normal;102.2;;37.6;29330.4;27961.7;1368.8;2021-01-16 06:00:00;2021-01-16 06:30:00;true;60.0;32.0;No weather;
2021-01-17 01:13:45;2021-01-17 09:25:58;90%;95%;;0;3513;Normal;101.8;;32.9;29532.8;27170.1;590.7;2021-01-17 06:00:00;2021-01-17 06:30:00;true;120.0;32.0;No weather;
2021-01-18 01:30:09;2021-01-18 09:19:55;87%;0%;;0;2950;Normal;102.6;;32.0;28186.6;27622.9;563.7;2021-01-18 06:00:00;2021-01-18 06:30:00;true;0.0;32.0;No weather;
2021-01-19 01:26:45;2021-01-19 09:12:48;83%;97%;;0;648;Normal;102.6;;38.0;27963.8;24887.8;1584.6;2021-01-19 06:00:00;2021-01-19 06:30:00;true;60.0;32.0;No weather;
2021-01-20 00:53:02;2021-01-20 09:05:56;91%;97%;;0;4174;Normal;101.6;;31.2;29574.4;26715.6;1281.6;2021-01-20 06:00:00;2021-01-20 06:30:00;true;120.0;32.0;No weather;
2021-01-21 00:52:00;2021-01-21 09:05:51;94%;98%;;0;673;Normal;101.1;;27.3;29630.5;27951.5;1679.1;2021-01-21 06:00:00;2021-01-21 06:30:00;true;0.0;32.0;No weather;
2021-01-22 01:11:39;2021-01-22 09:10:54;94%;97%;;0;5098;Normal;100.9;;22.3;28754.7;23962.3;2779.6;2021-01-22 06:00:00;2021-01-22 06:30:00;true;0.0;32.0;No weather;
2021-01-23 00:54:49;2021-01-23 09:17:42;93%;81%;;0;4015;Normal;101.1;;30.8;30173.1;29569.6;603.5;2021-01-23 06:00:00;2021-01-23 06:30:00;true;0.0;32.0;No weather;
2021-01-24 02:01:14;2021-01-24 09:00:19;77%;94%;;0;5098;Normal;100.7;;31.9;25145.4;23804.3;1341.1;2021-01-24 06:00:00;2021-01-24 06:30:00;true;0.0;32.0;No weather;
2021-01-25 01:32:35;2021-01-25 09:05:12;84%;77%;;0;5389;Normal;99.8;;31.1;27157.6;24985.0;2172.6;2021-01-25 06:00:00;2021-01-25 06:30:00;true;0.0;32.0;No weather;
2021-01-26 01:18:28;2021-01-26 09:06:32;84%;94%;;0;736;Normal;100.2;;36.4;28084.2;27522.5;561.7;2021-01-26 06:00:00;2021-01-26 06:30:00;true;0.0;32.0;No weather;
2021-01-27 02:01:07;2021-01-27 10:56:29;92%;79%;;0;3523;Normal;98.8;;42.6;32122.1;29766.5;642.4;2021-01-27 07:45:00;2021-01-27 08:15:00;true;0.0;32.0;No weather;
2021-01-28 01:31:17;2021-01-28 09:02:14;83%;69%;;0;5285;Normal;99.3;;32.8;27057.6;26516.4;541.2;2021-01-28 06:00:00;2021-01-28 06:30:00;true;60.0;32.0;No weather;
2021-01-29 02:13:17;2021-01-29 08:58:13;78%;84%;;0;698;Normal;100.1;;25.4;24296.1;21704.5;1538.8;2021-01-29 06:00:00;2021-01-29 06:30:00;true;0.0;32.0;No weather;
2021-01-30 00:55:18;2021-01-30 09:05:45;83%;87%;;0;4038;Normal;100.1;;43.5;29427.3;22560.9;1667.5;2021-01-30 06:00:00;2021-01-30 06:30:00;true;120.0;32.0;No weather;
2021-01-31 01:39:00;2021-01-31 08:55:29;82%;91%;;0;2145;Normal;100.3;;28.4;26188.9;25665.1;523.8;2021-01-31 06:00:00;2021-01-31 06:30:00;true;60.0;32.0;No weather;
2021-02-01 00:37:37;2021-02-01 09:27:19;100%;89%;;0;874;Normal;100.4;;22.7;31781.8;29345.2;2436.6;2021-02-01 06:00:00;2021-02-01 06:30:00;true;120.0;32.0;No weather;
2021-02-02 02:07:27;2021-02-02 09:18:22;92%;89%;;0;2177;Normal;99.7;;0.0;25854.9;25337.8;517.1;2021-02-02 06:00:00;2021-02-02 06:30:00;true;0.0;32.0;No weather;
2021-02-03 01:46:51;2021-02-03 09:21:26;85%;90%;;0;5187;Normal;100.0;;29.1;27275.0;23911.1;545.5;2021-02-03 06:00:00;2021-02-03 06:30:00;true;0.0;32.0;No weather;
2021-02-04 01:14:36;2021-02-04 09:02:25;84%;92%;;0;419;Normal;101.9;;35.1;28068.9;26946.2;1122.8;2021-02-04 06:00:00;2021-02-04 06:30:00;true;0.0;32.0;No weather;
2021-02-05 01:39:37;2021-02-05 09:01:02;83%;95%;;0;3571;Normal;101.1;;29.1;26484.4;25954.7;529.7;2021-02-05 06:00:00;2021-02-05 06:30:00;true;0.0;32.0;No weather;
2021-02-06 01:34:58;2021-02-06 10:49:21;100%;91%;;0;2828;No alarm;101.6;;26.1;33262.3;30047.0;665.2;;;true;0.0;32.0;No weather;
2021-02-07 01:54:19;2021-02-07 09:51:26;91%;71%;;0;2329;No alarm;100.7;;26.4;28627.1;27386.6;572.5;;;true;0.0;32.0;No weather;
2021-02-08 00:50:18;2021-02-08 09:08:08;94%;86%;;0;4940;Normal;100.6;;27.9;29870.7;28775.4;1095.3;2021-02-08 06:00:00;2021-02-08 06:30:00;true;0.0;32.0;No weather;
2021-02-09 01:41:11;2021-02-09 09:04:10;81%;89%;;0;4437;Normal;101.0;;33.1;26579.5;24807.5;1240.4;2021-02-09 06:00:00;2021-02-09 06:30:00;true;60.0;32.0;No weather;
2021-02-10 01:22:15;2021-02-10 09:10:48;90%;91%;;0;3439;Normal;101.3;;25.9;28113.1;23989.8;1593.1;2021-02-10 06:00:00;2021-02-10 06:30:00;true;0.0;32.0;No weather;
2021-02-11 01:56:28;2021-02-11 08:59:00;79%;94%;;0;669;Normal;101.3;;29.0;25352.0;24845.0;507.0;2021-02-11 06:00:00;2021-02-11 06:30:00;true;0.0;32.0;No weather;
2021-02-12 01:53:08;2021-02-12 09:28:56;69%;95%;;0;788;Normal;100.8;;57.4;27348.2;20875.8;547.0;2021-02-12 08:00:00;2021-02-12 08:30:00;true;0.0;32.0;No weather;
2021-02-13 01:09:31;2021-02-13 09:27:19;90%;76%;;0;420;Normal;100.2;;33.9;29868.4;27478.9;597.4;2021-02-13 06:00:00;2021-02-13 06:30:00;true;0.0;32.0;No weather;
2021-02-14 02:04:42;2021-02-14 09:12:19;83%;76%;;0;4869;Normal;100.8;;23.6;25656.4;20781.7;1967.0;2021-02-14 06:00:00;2021-02-14 06:30:00;true;0.0;32.0;No weather;
2021-02-15 00:34:42;2021-02-15 08:53:55;89%;73%;;0;449;Normal;99.7;;36.1;29953.1;28755.0;599.1;2021-02-15 06:00:00;2021-02-15 06:30:00;true;0.0;32.0;No weather;
2021-02-16 00:52:33;2021-02-16 09:21:48;85%;90%;;0;651;No alarm;100.1;;45.8;30555.0;26073.6;1527.8;;;true;0.0;32.0;No weather;
2021-02-17 01:56:30;2021-02-17 09:05:21;74%;89%;;0;5142;Normal;101.2;;41.0;25730.6;22728.7;857.7;2021-02-17 06:00:00;2021-02-17 06:30:00;true;0.0;32.0;No weather;
2021-02-18 01:42:28;2021-02-18 09:08:35;72%;93%;;0;2149;Normal;101.8;;49.7;26767.0;23019.6;535.3;2021-02-18 06:00:00;2021-02-18 06:30:00;true;0.0;32.0;No weather;
2021-02-19 02:21:08;2021-02-19 09:06:55;74%;94%;;0;6478;Normal;100.6;;33.7;24346.5;23859.6;486.9;2021-02-19 06:00:00;2021-02-19 06:30:00;true;0.0;32.0;No weather;
2021-02-20 03:02:30;2021-02-20 10:20:44;79%;92%;;0;5257;No alarm;100.9;;35.1;26293.8;21385.6;1490.0;;;true;120.0;32.0;No weather;
2021-02-21 01:37:53;2021-02-21 09:02:55;85%;85%;;0;802;Normal;101.9;;27.0;26702.0;24654.9;1068.1;2021-02-21 06:00:00;2021-02-21 06:30:00;true;0.0;32.0;No weather;
2021-02-22 02:59:19;2021-02-22 09:02:29;68%;83%;;0;4092;Normal;101.4;;29.6;21790.0;19175.2;435.8;2021-02-22 06:00:00;2021-02-22 06:30:00;true;0.0;32.0;No weather;
2021-02-23 02:06:30;2021-02-23 09:02:05;59%;86%;;0;1149;Normal;101.6;;65.7;24934.7;19781.5;498.7;2021-02-23 06:00:00;2021-02-23 06:30:00;true;0.0;32.0;No weather;
2021-02-24 02:24:30;2021-02-24 09:39:00;93%;91%;;0;774;Normal;102.0;;0.0;26070.6;25549.2;521.4;2021-02-24 06:00:00;2021-02-24 06:30:00;true;0.0;32.0;No weather;
2021-02-25 02:24:52;2021-02-25 09:02:57;70%;93%;;0;549;Normal;101.9;;37.9;23885.8;22611.9;477.7;2021-02-25 06:00:00;2021-02-25 06:30:00;true;0.0;32.0;No weather;
2021-02-27 02:10:18;2021-02-27 09:26:44;69%;95%;;0;8125;Normal;100.7;;52.0;26186.7;22171.4;523.7;2021-02-27 06:00:00;2021-02-27 06:30:00;true;0.0;32.0;No weather;
2021-02-28 01:18:53;2021-02-28 08:57:10;86%;92%;;0;3508;Normal;101.7;;29.0;27497.3;23831.0;1283.2;2021-02-28 06:00:00;2021-02-28 06:30:00;true;0.0;32.0;No weather;
2021-03-01 01:52:59;2021-03-01 09:28:40;86%;90%;;0;5061;Normal;101.1;;28.3;27340.9;26794.1;546.8;2021-03-01 06:00:00;2021-03-01 06:30:00;true;0.0;32.0;No weather;
2021-03-02 02:16:47;2021-03-02 09:04:06;74%;91%;;0;4617;Normal;101.0;;32.9;24439.4;21832.6;570.3;2021-03-02 06:00:00;2021-03-02 06:30:00;true;0.0;32.0;No weather;
2021-03-03 02:07:55;2021-03-03 08:53:51;53%;94%;;0;901;Normal;100.4;;74.6;24356.0;19809.6;487.1;2021-03-03 06:00:00;2021-03-03 06:30:00;true;0.0;32.0;No weather;
2021-03-04 02:00:17;2021-03-04 09:00:45;64%;96%;;0;2957;Normal;100.1;;56.8;25227.7;19425.3;504.6;2021-03-04 06:00:00;2021-03-04 06:30:00;true;0.0;32.0;No weather;
2021-03-05 01:25:01;2021-03-05 09:04:35;59%;97%;;0;623;Normal;100.8;;75.9;27574.2;23621.9;551.5;2021-03-05 06:00:00;2021-03-05 06:30:00;true;0.0;32.0;No weather;
2021-03-06 02:05:39;2021-03-06 09:17:23;69%;95%;;0;7886;Normal;100.4;;52.1;25903.8;19514.2;1986.0;2021-03-06 06:00:00;2021-03-06 06:30:00;true;0.0;32.0;No weather;
2021-03-07 02:33:33;2021-03-07 09:05:38;53%;94%;;0;0;Normal;100.5;;71.4;23525.6;18663.6;470.5;2021-03-07 06:00:00;2021-03-07 06:30:00;true;0.0;32.0;No weather;
2021-03-08 01:23:59;2021-03-08 09:12:49;67%;92%;;0;448;Normal;101.3;;65.5;28130.7;24192.4;562.6;2021-03-08 06:00:00;2021-03-08 06:30:00;true;60.0;32.0;No weather;
2021-03-09 02:31:47;2021-03-09 09:05:20;62%;91%;;0;619;Normal;100.6;;53.6;23613.3;18654.5;472.3;2021-03-09 06:00:00;2021-03-09 06:30:00;true;60.0;32.0;No weather;
2021-03-10 01:48:03;2021-03-10 08:57:39;66%;91%;;0;3869;Normal;100.5;;55.7;25776.3;19418.2;515.5;2021-03-10 06:00:00;2021-03-10 06:30:00;true;60.0;32.0;No weather;
2021-03-11 02:21:57;2021-03-11 09:07:12;54%;92%;;0;727;Normal;101.1;;73.6;24315.2;20019.5;486.3;2021-03-11 06:00:00;2021-03-11 06:30:00;true;0.0;32.0;No weather;
2021-03-12 02:43:41;2021-03-12 09:06:22;52%;95%;;0;1179;Normal;101.7;;71.3;22961.6;19134.7;459.2;2021-03-12 06:00:00;2021-03-12 06:30:00;true;0.0;32.0;No weather;
2021-03-13 01:45:49;2021-03-13 09:18:22;71%;94%;;0;4505;Normal;101.6;;55.0;27153.3;24256.9;543.1;2021-03-13 06:00:00;2021-03-13 06:30:00;true;0.0;32.0;No weather;
2021-03-14 03:14:43;2021-03-14 09:04:05;55%;91%;;0;406;Normal;100.8;;53.2;20961.2;17817.1;419.2;2021-03-14 06:00:00;2021-03-14 06:30:00;true;0.0;32.0;No weather;
2021-03-15 01:07:11;2021-03-15 09:06:03;80%;72%;;0;514;Normal;100.8;;45.4;28732.3;24805.6;574.6;2021-03-15 06:00:00;2021-03-15 06:30:00;true;60.0;32.0;No weather;
2021-03-16 01:42:49;2021-03-16 09:27:43;79%;81%;;0;316;Normal;101.5;;43.4;27894.8;25849.1;557.9;2021-03-16 06:00:00;2021-03-16 06:30:00;true;0.0;32.0;No weather;
2021-03-17 02:47:34;2021-03-17 08:55:34;63%;81%;;0;0;Normal;101.0;;43.3;22080.5;17370.0;441.6;2021-03-17 06:00:00;2021-03-17 06:30:00;false;0.0;32.0;No weather;
2021-03-18 03:07:40;2021-03-18 09:04:49;58%;89%;;0;3813;Normal;100.2;;49.5;21429.3;17357.7;428.6;2021-03-18 06:00:00;2021-03-18 06:30:00;true;0.0;32.0;No weather;
2021-03-19 02:26:14;2021-03-19 09:14:15;60%;92%;;0;474;Normal;100.4;;61.2;24480.3;20155.4;489.6;2021-03-19 06:00:00;2021-03-19 06:30:00;true;0.0;32.0;No weather;
2021-03-20 01:36:07;2021-03-20 08:14:20;62%;77%;;0;5280;Normal;100.5;;54.8;23893.4;18318.2;876.1;2021-03-20 06:00:00;2021-03-20 06:30:00;true;0.0;32.0;No weather;
2021-03-21 01:07:21;2021-03-21 09:03:23;82%;89%;;0;4413;Normal;101.7;;41.8;28562.0;23420.8;666.4;2021-03-21 06:00:00;2021-03-21 06:30:00;true;0.0;32.0;No weather;
2021-03-22 03:22:01;2021-03-22 09:12:03;58%;85%;;0;8829;Normal;100.8;;48.0;21002.2;16031.7;420.0;2021-03-22 06:00:00;2021-03-22 06:30:00;true;0.0;32.0;No weather;
2021-03-23 01:03:18;2021-03-23 09:08:49;87%;66%;;0;8442;Normal;101.6;;36.9;29130.3;25731.7;1747.8;2021-03-23 06:00:00;2021-03-23 06:30:00;true;0.0;32.0;No weather;
2021-03-24 02:11:08;2021-03-24 09:11:25;63%;67%;;0;3387;Normal;101.8;;60.5;25216.9;22527.1;504.3;2021-03-24 06:00:00;2021-03-24 06:30:00;true;0.0;32.0;No weather;
2021-03-25 02:20:21;2021-03-25 09:27:25;53%;73%;;0;4033;Normal;99.9;;81.0;25624.3;23318.1;512.5;2021-03-25 06:00:00;2021-03-25 06:30:00;true;0.0;32.0;No weather;
2021-03-26 01:48:43;2021-03-26 09:02:20;80%;93%;;0;7790;Normal;101.0;;32.8;26016.7;22461.1;1300.8;2021-03-26 06:00:00;2021-03-26 06:30:00;true;0.0;32.0;No weather;
2021-03-27 00:55:14;2021-03-27 09:06:33;81%;77%;;0;3991;Normal;101.8;;47.5;29478.7;28889.1;589.6;2021-03-27 06:00:00;2021-03-27 06:30:00;true;0.0;32.0;No weather;
2021-03-28 02:03:41;2021-03-28 09:06:00;77%;92%;;0;8824;Normal;101.4;;33.1;25338.7;20862.2;1773.7;2021-03-28 06:00:00;2021-03-28 06:30:00;true;0.0;32.0;No weather;
2021-03-29 01:27:54;2021-03-29 09:01:44;79%;92%;;0;9840;Normal;100.7;;40.0;27230.5;24416.7;1270.8;2021-03-29 06:00:00;2021-03-29 06:30:00;true;0.0;32.0;No weather;
2021-03-30 01:41:48;2021-03-30 09:27:29;86%;78%;;0;3113;Normal;101.9;;32.5;27941.1;27382.3;558.8;2021-03-30 06:00:00;2021-03-30 06:30:00;true;0.0;32.0;No weather;
2021-03-31 01:44:57;2021-03-31 08:57:33;72%;78%;;0;10843;Normal;102.2;;46.6;25955.9;19986.0;1297.8;2021-03-31 06:00:00;2021-03-31 06:30:00;true;0.0;32.0;No weather;
2021-04-01 01:44:04;2021-04-01 05:50:57;41%;80%;;0;4133;Normal;100.7;;47.8;14813.2;12492.4;296.3;2021-04-01 06:00:00;2021-04-01 06:30:00;true;0.0;32.0;No weather;
2021-04-01 05:51:06;2021-04-01 09:10:46;28%;0%;;0;4133;Normal;100.5;;69.6;11979.8;9064.7;239.6;2021-04-01 06:00:00;2021-04-01 06:30:00;true;0.0;32.0;No weather;
2021-04-02 01:32:38;2021-04-02 09:02:15;72%;80%;;0;4201;Normal;100.5;;51.6;26977.0;22121.2;539.5;2021-04-02 06:00:00;2021-04-02 06:30:00;true;60.0;32.0;No weather;
2021-04-03 02:06:39;2021-04-03 09:07:15;62%;80%;;0;8566;Normal;101.1;;61.6;25236.7;20610.0;504.7;2021-04-03 06:00:00;2021-04-03 06:30:00;true;0.0;32.0;No weather;
2021-04-04 02:24:59;2021-04-04 09:08:26;61%;88%;;0;2585;Normal;101.3;;58.2;24207.7;21867.6;484.2;2021-04-04 06:00:00;2021-04-04 06:30:00;true;0.0;32.0;No weather;
2021-04-05 01:52:46;2021-04-05 09:28:28;75%;95%;;0;4344;Normal;101.5;;47.8;27341.9;23696.3;1002.5;2021-04-05 06:00:00;2021-04-05 06:30:00;true;0.0;32.0;No weather;
2021-04-06 01:44:35;2021-04-06 09:04:39;70%;78%;;0;4863;Normal;101.2;;52.2;26403.4;20506.6;1056.1;2021-04-06 06:00:00;2021-04-06 06:30:00;true;0.0;32.0;No weather;
2021-04-07 02:33:12;2021-04-07 09:05:16;62%;77%;;0;3547;Normal;100.8;;53.5;23523.9;18035.0;470.5;2021-04-07 06:00:00;2021-04-07 06:30:00;true;0.0;32.0;No weather;
2021-04-08 01:57:19;2021-04-08 09:04:05;70%;95%;;0;1569;Normal;100.7;;49.3;25605.6;25093.5;512.1;2021-04-08 06:00:00;2021-04-08 06:30:00;true;0.0;32.0;No weather;
2021-04-09 02:42:45;2021-04-09 09:03:09;55%;94%;;0;4175;Normal;101.7;;64.5;22824.5;18792.2;456.5;2021-04-09 06:00:00;2021-04-09 06:30:00;true;0.0;32.0;No weather;
2021-04-10 02:19:54;2021-04-10 09:01:23;59%;95%;;0;4015;Normal;100.6;;61.7;24088.9;17183.4;481.8;2021-04-10 06:00:00;2021-04-10 06:30:00;true;0.0;32.0;No weather;
2021-04-11 01:17:35;2021-04-11 09:04:29;79%;94%;;0;2477;Normal;101.8;;45.4;28014.4;23718.8;560.3;2021-04-11 06:00:00;2021-04-11 06:30:00;true;0.0;32.0;No weather;
2021-04-12 01:41:47;2021-04-12 08:56:48;70%;94%;;0;4188;Normal;101.8;;50.5;26101.4;20794.2;522.0;2021-04-12 06:00:00;2021-04-12 06:30:00;true;0.0;32.0;No weather;
2021-04-13 02:37:48;2021-04-13 09:24:30;64%;92%;;0;4176;Normal;101.6;;53.5;24401.7;19846.7;488.0;2021-04-13 06:00:00;2021-04-13 06:30:00;true;0.0;32.0;No weather;
2021-04-14 01:19:36;2021-04-14 09:04:09;73%;90%;;0;4116;Normal;101.5;;53.8;27872.8;22577.0;2787.3;2021-04-14 06:00:00;2021-04-14 06:30:00;true;0.0;32.0;No weather;
2021-04-15 02:12:30;2021-04-15 08:47:05;68%;88%;;0;4693;Normal;100.9;;42.6;23674.8;22491.1;473.5;2021-04-15 06:00:00;2021-04-15 06:30:00;true;0.0;32.0;No weather;
2021-04-16 01:46:31;2021-04-16 09:26:23;68%;89%;;0;3451;Normal;101.1;;62.1;27591.4;23912.6;551.8;2021-04-16 06:00:00;2021-04-16 06:30:00;true;0.0;32.0;No weather;
2021-04-17 01:00:31;2021-04-17 09:05:47;79%;91%;;0;4237;Normal;101.2;;50.4;29115.9;21351.6;582.3;2021-04-17 06:00:00;2021-04-17 06:30:00;true;0.0;32.0;No weather;
2021-04-18 01:42:12;2021-04-18 09:05:27;71%;92%;;0;2968;Normal;101.2;;52.3;26594.8;20566.7;531.9;2021-04-18 06:00:00;2021-04-18 06:30:00;true;0.0;32.0;No weather;
2021-04-19 00:58:41;2021-04-19 09:27:21;71%;92%;;0;2795;Normal;101.0;;68.5;30519.9;26247.1;610.4;2021-04-19 06:00:00;2021-04-19 06:30:00;true;60.0;32.0;No weather;
2021-04-20 01:28:26;2021-04-20 09:04:31;73%;93%;;0;431;Normal;101.2;;52.3;27365.5;24264.1;547.3;2021-04-20 06:00:00;2021-04-20 06:30:00;true;0.0;32.0;No weather;
2021-04-21 01:53:43;2021-04-21 09:02:17;76%;93%;;0;4516;Normal;101.0;;38.1;25714.4;24771.6;942.9;2021-04-21 06:00:00;2021-04-21 06:30:00;true;0.0;32.0;No weather;
2021-04-22 01:06:51;2021-04-22 08:52:11;59%;77%;;0;3887;Normal;100.3;;79.1;27919.8;24476.4;558.4;2021-04-22 06:00:00;2021-04-22 06:30:00;true;0.0;32.0;No weather;
2021-04-23 00:46:33;2021-04-23 09:07:59;92%;94%;;0;4695;Normal;100.5;;34.2;30085.5;29483.8;601.7;2021-04-23 06:00:00;2021-04-23 06:30:00;true;0.0;32.0;No weather;
2021-04-24 01:01:57;2021-04-24 09:07:17;82%;95%;;0;4197;Normal;100.3;;44.6;29120.1;24363.8;582.4;2021-04-24 06:00:00;2021-04-24 06:30:00;true;0.0;32.0;No weather;
2021-04-25 03:05:13;2021-04-25 09:12:50;66%;92%;;0;948;Normal;99.7;;37.7;22056.9;21615.8;441.1;2021-04-25 06:00:00;2021-04-25 06:30:00;true;0.0;32.0;No weather;
2021-04-26 01:56:37;2021-04-26 09:08:15;76%;73%;;0;383;Normal;99.9;;39.8;25897.5;24171.0;1726.5;2021-04-26 06:00:00;2021-04-26 06:30:00;true;0.0;32.0;No weather;
2021-04-27 01:01:09;2021-04-27 09:04:09;70%;88%;;0;4163;Normal;100.7;;63.8;28980.6;21542.3;2221.8;2021-04-27 06:00:00;2021-04-27 06:30:00;true;0.0;32.0;No weather;
2021-04-28 01:11:31;2021-04-28 09:02:02;77%;93%;;0;5482;Normal;101.5;;48.8;28230.8;22772.8;564.6;2021-04-28 06:00:00;2021-04-28 06:30:00;true;0.0;32.0;No weather;
2021-04-29 01:33:12;2021-04-29 09:10:47;71%;95%;;0;4282;Normal;101.6;;57.0;27454.4;23061.7;549.1;2021-04-29 06:00:00;2021-04-29 06:30:00;true;0.0;32.0;No weather;
2021-04-30 01:50:06;2021-04-30 09:03:51;66%;97%;;0;5246;Normal;101.4;;58.7;26024.3;21339.9;520.5;2021-04-30 06:00:00;2021-04-30 06:30:00;true;0.0;32.0;No weather;
2021-05-01 02:16:01;2021-05-01 09:00:56;63%;96%;;0;4167;Normal;101.0;;56.0;24294.3;19840.4;485.9;2021-05-01 06:00:00;2021-05-01 06:30:00;true;0.0;32.0;No weather;
2021-05-02 01:42:30;2021-05-02 09:16:08;79%;95%;;0;3470;Normal;101.2;;40.2;27217.5;25584.4;1633.0;2021-05-02 06:00:00;2021-05-02 06:30:00;true;0.0;32.0;No weather;
2021-05-03 02:01:20;2021-05-03 08:53:50;69%;95%;;0;3864;Normal;101.3;;46.0;24750.3;20790.3;495.0;2021-05-03 06:00:00;2021-05-03 06:30:00;true;0.0;32.0;No weather;
2021-05-04 02:14:57;2021-05-04 09:21:45;70%;94%;;0;199;Normal;101.2;;48.6;25607.3;23729.4;512.1;2021-05-04 06:00:00;2021-05-04 06:30:00;true;0.0;32.0;No weather;
2021-05-05 01:35:33;2021-05-05 09:02:05;76%;93%;;0;4009;Normal;101.4;;43.5;26792.1;24023.6;535.8;2021-05-05 06:00:00;2021-05-05 06:30:00;true;0.0;32.0;No weather;
2021-05-06 00:48:07;2021-05-06 09:18:00;80%;92%;;0;0;Normal;100.1;;54.8;30592.9;24882.2;611.9;2021-05-06 06:00:00;2021-05-06 06:30:00;true;0.0;32.0;No weather;
2021-05-07 01:46:51;2021-05-07 09:00:13;68%;91%;;0;3907;Normal;101.0;;54.4;26001.5;20454.5;520.0;2021-05-07 06:00:00;2021-05-07 06:30:00;true;0.0;32.0;No weather;
2021-05-08 01:24:56;2021-05-08 09:21:21;68%;92%;;0;0;Normal;101.8;;66.6;28585.4;25822.2;571.7;2021-05-08 06:00:00;2021-05-08 06:30:00;true;0.0;32.0;No weather;
2021-05-09 00:33:29;2021-05-09 09:02:23;78%;91%;;0;0;Normal;101.8;;58.3;30534.0;25546.7;2035.6;2021-05-09 06:00:00;2021-05-09 06:30:00;true;0.0;32.0;No weather;
2021-05-10 02:00:33;2021-05-10 08:49:17;74%;90%;;0;4326;Normal;101.5;;36.2;24523.5;22234.7;490.5;2021-05-10 06:00:00;2021-05-10 06:30:00;true;0.0;32.0;No weather;
2021-05-11 02:36:35;2021-05-11 08:46:30;61%;0%;;0;0;Normal;101.5;;47.7;22195.3;17312.3;443.9;2021-05-11 06:00:00;2021-05-11 06:30:00;true;180.0;32.0;No weather;
2021-05-12 01:20:12;2021-05-12 09:07:42;81%;89%;;0;0;Normal;101.2;;42.0;28049.5;22252.6;935.0;2021-05-12 06:00:00;2021-05-12 06:30:00;true;0.0;32.0;No weather;
2021-05-13 01:55:54;2021-05-13 09:03:26;71%;0%;;0;4696;Normal;101.3;;47.9;25652.4;24284.3;1368.1;2021-05-13 06:00:00;2021-05-13 06:30:00;true;0.0;32.0;No weather;
2021-05-14 01:44:57;2021-05-14 09:09:30;75%;93%;;0;4648;Normal;101.1;;46.0;26673.5;20894.3;1155.9;2021-05-14 06:00:00;2021-05-14 06:30:00;true;0.0;32.0;No weather;
2021-05-15 02:04:41;2021-05-15 09:11:11;80%;96%;;0;3191;Normal;101.0;;30.1;25590.2;22263.4;3326.7;2021-05-15 06:00:00;2021-05-15 06:30:00;true;0.0;32.0;No weather;
2021-05-16 02:12:47;2021-05-16 09:03:16;68%;97%;;0;0;Normal;100.7;;47.8;24629.4;22987.4;1067.3;2021-05-16 06:00:00;2021-05-16 06:30:00;true;0.0;32.0;No weather;
2021-05-17 02:17:55;2021-05-17 09:06:05;69%;98%;;0;0;Normal;100.3;;45.7;24490.2;19755.4;489.8;2021-05-17 06:00:00;2021-05-17 06:30:00;true;60.0;32.0;No weather;
2021-05-18 01:44:14;2021-05-18 09:12:04;79%;97%;;0;4130;Normal;100.4;;39.6;26870.6;26333.2;537.4;2021-05-18 06:00:00;2021-05-18 06:30:00;true;0.0;32.0;No weather;
2021-05-19 01:40:01;2021-05-19 09:06:33;86%;97%;;0;3779;Normal;101.2;;26.9;26792.0;24827.3;1250.3;2021-05-19 06:00:00;2021-05-19 06:30:00;true;0.0;32.0;No weather;
2021-05-20 02:07:15;2021-05-20 09:27:34;83%;95%;;0;4386;Normal;100.9;;30.2;26419.1;24657.8;1761.3;2021-05-20 06:00:00;2021-05-20 06:30:00;true;0.0;32.0;No weather;
2021-05-21 02:04:51;2021-05-21 08:51:05;77%;96%;;0;4048;Normal;101.1;;28.9;24373.4;20961.1;2193.6;2021-05-21 06:00:00;2021-05-21 06:30:00;true;0.0;32.0;No weather;
2021-05-22 02:15:43;2021-05-22 09:02:21;74%;95%;;0;4013;Normal;101.3;;35.4;24397.4;23340.2;1057.2;2021-05-22 06:00:00;2021-05-22 06:30:00;true;0.0;32.0;No weather;
2021-05-23 01:23:11;2021-05-23 09:13:53;83%;94%;;0;3610;Normal;100.8;;40.0;28241.5;27676.7;564.8;2021-05-23 06:00:00;2021-05-23 06:30:00;true;0.0;32.0;No weather;
2021-05-24 01:54:50;2021-05-24 09:27:21;79%;94%;;0;2505;Normal;100.9;;40.5;27151.4;26608.4;543.0;2021-05-24 06:00:00;2021-05-24 06:30:00;true;0.0;32.0;No weather;
2021-05-25 01:39:05;2021-05-25 08:52:53;82%;93%;;0;8797;Normal;100.8;;29.6;26028.5;25074.1;954.4;2021-05-25 06:00:00;2021-05-25 06:30:00;true;0.0;32.0;No weather;
